trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
10,2026-02-12 11:00:00+00:00,2026-02-12 15:38:00+00:00,short,25268.85,25305.75,25139.699999999993,25305.75,sl,-38.9,-502.78,-1.054,94383.84,full_day,25280.75,25268.85,2026-02-12 10:40:00+00:00,-5616.14,-512.82,-5103.320000000001
12,2026-02-12 20:46:00+00:00,2026-02-13 08:36:00+00:00,short,24816.33,24884.13,24579.030000000006,24579.030000000006,tp,235.3,1637.8,3.471,96021.64,full_day,24859.13,24816.33,2026-02-12 20:00:00+00:00,-3978.34,-512.82,-3465.52
14,2026-02-13 08:58:00+00:00,2026-02-13 09:17:00+00:00,short,24644.95,24680.75,24519.65,24680.75,sl,-37.8,-506.93,-1.056,95514.71,full_day,24655.75,24644.95,2026-02-13 08:40:00+00:00,-4485.27,-512.82,-3972.4500000000003
15,2026-02-13 10:03:00+00:00,2026-02-13 10:17:00+00:00,long,24667.15,24620.45,24830.600000000006,24620.45,sl,-48.7,-498.03,-1.043,95016.68,full_day,24667.15,24645.45,2026-02-13 10:00:00+00:00,-4983.3,-512.82,-4470.4800000000005
16,2026-02-13 10:46:00+00:00,2026-02-13 11:24:00+00:00,short,24683.05,24721.65,24547.94999999999,24721.65,sl,-40.6,-499.7,-1.052,94516.98,full_day,24696.65,24683.05,2026-02-13 07:25:00+00:00,-5483.0,-512.82,-4970.18
13,2026-02-12 21:16:00+00:00,2026-02-13 13:30:00+00:00,short,24803.88,24874.23,24557.655000000006,24557.655000000006,tp,244.22,1638.3,3.472,96155.29,full_day,24849.23,24803.88,2026-02-12 21:15:00+00:00,-3844.7,-512.82,-3331.8799999999997
17,2026-02-13 13:16:00+00:00,2026-02-13 16:41:00+00:00,long,24602.65,24543.95,24808.100000000006,24543.95,sl,-60.7,-488.69,-1.034,95666.6,full_day,24602.65,24568.95,2026-02-13 09:00:00+00:00,-4333.389999999999,-512.82,-3820.5699999999993
18,2026-02-13 20:53:00+00:00,2026-02-13 21:58:00+00:00,long,24863.63,24810.73,25048.780000000006,24810.73,sl,-54.9,-496.42,-1.038,95170.18,full_day,24863.63,24835.73,2026-02-13 20:25:00+00:00,-4829.8099999999995,-512.82,-4316.99
19,2026-02-13 22:25:00+00:00,2026-02-13 22:36:00+00:00,long,24739.53,24663.73,25004.829999999994,24663.73,sl,-77.8,-488.41,-1.026,94681.78,full_day,24739.53,24688.73,2026-02-13 18:45:00+00:00,-5318.219999999999,-512.82,-4805.4
20,2026-02-16 01:53:00+00:00,2026-02-16 03:49:00+00:00,short,24730.56,24781.66,24551.710000000006,24781.66,sl,-53.1,-491.94,-1.039,94189.84,full_day,24756.66,24730.56,2026-02-16 01:40:00+00:00,-5810.159999999999,-512.82,-5297.339999999999
21,2026-02-16 06:59:00+00:00,2026-02-16 09:35:00+00:00,short,24756.53,24795.53,24620.03,24795.53,sl,-41.0,-495.1,-1.051,93694.74,full_day,24770.53,24756.53,2026-02-16 06:50:00+00:00,-6305.259999999999,-512.82,-5792.44
23,2026-02-16 10:04:00+00:00,2026-02-16 16:08:00+00:00,long,24789.15,24754.85,24909.20000000001,24754.85,sl,-36.3,-495.79,-1.058,93198.95,full_day,24789.15,24779.85,2026-02-16 09:40:00+00:00,-6801.049999999999,-512.82,-6288.23
22,2026-02-16 08:10:00+00:00,2026-02-16 16:17:00+00:00,long,24741.23,24701.15,24881.509999999995,24701.15,sl,-42.08,-494.45,-1.05,92704.5,full_day,24741.23,24726.15,2026-02-16 08:05:00+00:00,-7295.499999999999,-512.82,-6782.679999999999
24,2026-02-16 17:23:00+00:00,2026-02-16 17:34:00+00:00,long,24663.63,24617.13,24826.38,24617.13,sl,-48.5,-483.46,-1.043,92221.04,full_day,24663.63,24642.13,2026-02-16 17:05:00+00:00,-7778.959999999999,-512.82,-7266.139999999999
